REEF_ID,SECTOR,SHELF,REEF_NAME,LATITUDE,LONGITUDE,SITE_NO,SITE_LATITUDE,SITE_LONGITUDE,REPORT_YEAR,P_CODE,YEAR_CODE,VISIT_NO,SAMPLE_DATE,SAMPLE_YEAR,SAMPLE_MONTH,TEMPERATURE,TEMPERATURE_YEAR_AVE,MEDIAN_LIVE_CORAL,MEDIAN_SOFT_CORAL,MEDIAN_DEAD_CORAL,MEAN_LIVE_CORAL,MEAN_SOFT_CORAL,MEAN_DEAD_CORAL,TOTAL_COTS,TOWS,MEAN_COTS_PER_TOW,TOTAL_TROUT,MEAN_TROUT_PER_TOW,SITE_SAMPLE_DATE,ALGAE_COVER,HARD_CORAL_COVER,SOFT_CORAL_COVER,OTHER_COVER,ALL_COVER
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,1999,RM,201799,7,18/03/1999,1999,3,29.9,25.9,15,2.5,2.5,26.964,7.754,1.588,2,68,0,17,0.193548387,18/03/1999,47.83,30.37,11.51,10.26,99.97
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2000,RAP,201900,8,28/04/2000,2000,4,27.3,25.2,15,11.25,0,17.123,10.208,0.678,18,31,0.397,17,0.5625,28/04/2000,61.65,31.9,2.9,3.53,99.98
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2001,RM,202001,9,19/01/2001,2001,1,30.9,26.6,25,2.5,2.5,24,3.35,2.115,2,25,0,14,0.41509434,19/01/2001,67.8,28.89,0.3,2.97,99.96
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2002,RM,202102,10,7/12/2002,2002,12,28.6,26.3,56.25,2.5,2.5,52.225,2.414,2.344,0,50,0,0,0,7/12/2002,77.28,16.64,3.2,2.91,100.03
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2003,RM,202203,11,28/12/2003,2003,12,26.4,25.5,15,2.5,0,15.688,2.143,0.769,15,39,0.262,0,0,28/12/2003,69.18,20.92,5.39,4.5,99.99
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2004,RAP,202304,12,8/02/2004,2004,2,28.6,25.5,7.5,2.5,2.5,11.902,5.109,1.875,0,65,0,21,0.25862069,8/02/2004,54.26,19.42,10.02,16.32,100.02
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2005,RAP,202405,13,8/01/2005,2005,1,32,26.6,2.5,2.5,2.5,3.696,3.527,1.398,0,97,0.016,61,0.763157895,8/01/2005,83.88,8.1,6.12,1.9,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2006,RAP,200506,14,5/03/2006,2006,5,24.1,25.9,15,2.5,2.5,22.075,2.594,3.066,0,53,0,21,0.396226415,5/04/2006,46.7,20.2,3.3,29.8,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2007,RAP,202607,15,29/09/2007,2007,9,22.7,25.2,7.5,2.5,0,17.972,3.25,0.147,0,19,0,0,0,29/09/2007,84.6,8.42,5.8,1.2,100.02
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2008,RAP,200708,16,12/07/2007,2007,12,28.3,25.5,15,2.5,2.5,15.345,2.371,1.293,0,58,0,12,0.206896552,12/07/2007,41.37,28.59,5.15,24.89,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2009,RAP,202809,17,25/01/2009,2009,1,28.8,25.9,15,2.5,2.5,18.456,3.043,2.5,0,50,0,0,0,25/01/2009,54.85,28.04,5.15,11.95,99.99
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2010,RAP,200910,18,1/08/2010,2010,1,28.9,25.4,15,2.5,0,11.455,3.273,0.545,0,55,0,11,0.2,1/08/2010,53.5,20,7.4,19.1,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2011,RM,203011,19,12/11/2011,2011,11,26.2,25.2,7.5,0,2.5,13.816,0,2.431,0,27,0,16,0.266666667,12/11/2011,38.94,29.57,2.28,29.2,99.99
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2012,RAP,201112,20,12/04/2011,2011,12,27.9,25.5,15,2.5,0,16.02,2.908,0.969,0,49,0,9,0.183673469,12/04/2011,44.4,23.5,11.3,20.8,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2013,RM,203213,21,21/12/2013,2013,12,25.3,25.5,45,2.5,2.5,47.941,6.824,1.951,1,28,0,16,0.25,21/12/2013,61.6,2.22,19.9,16.28,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2014,RAP,201314,22,15/09/2013,2013,9,26.4,25.2,15,2.5,2.5,15.288,3.173,1.442,0,52,0,10,0.192307692,15/09/2013,47.9,25.6,7.7,18.8,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2015,RMRAP,203415,23,3/11/2015,2015,11,28.6,25.5,25,2.5,0,29.202,5.212,1.229,0,28,0,4,0,3/11/2015,73.53,13.48,11.47,1.5,99.98
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2016,RM,203516,24,10/07/2016,2016,7,28.8,27.3,45,2.5,0,52.227,10.563,1.406,0,22,0,47,0.763157895,10/07/2016,50.1,25.81,15.69,8.39,99.99
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2017,RM,203617,25,29/11/2017,2017,11,26.2,28.6,35,0,2.5,31.332,0,2.5,18,65,0,11,0.092592593,29/11/2017,60,21.7,4.3,14.01,100.01
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2018,RM,203718,26,28/01/2018,2018,1,22.7,27.3,15,2.5,2.5,17.667,3,1.4,1,33,0,8,0.321428571,28/01/2018,73.52,12.22,5.73,8.53,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2019,RAP,203819,27,3/11/2019,2019,11,26.3,28.6,15,2.5,2.5,12.965,2.806,1.411,3,18,0,4,0.195121951,3/11/2019,83.5,11.73,1.49,3.27,99.99
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2020,RAP,201920,28,1/08/2020,2020,1,29.9,26.2,35,2.5,0,38.212,2.423,1.115,0,65,0,27,0.415384615,1/09/2020,53.25,19.01,3.92,23.82,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2021,RM,204021,29,10/01/2021,2021,1,29.6,27.6,15,2.5,0,17.463,2.652,1.229,0,17,0.026,2,0.172413793,10/01/2021,78.14,12.19,4.77,4.9,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2022,RAP,204122,30,5/07/2022,2022,7,29.3,26.9,7.5,7.5,2.5,15.268,9.444,1.5,5,120,0,37,0.27027027,5/07/2022,44.39,50.4,1.09,4.1,99.98
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2023,RM,204223,31,30/11/2023,2023,11,22.7,26.1,15,2.5,2.5,21.705,5.833,2.5,29,28,0.634,3,0,30/11/2023,20.72,55.3,3.73,20.23,99.98
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2024,RM,204324,32,13/08/2024,2024,8,23.8,25.5,2.5,7.5,2.5,7.778,16.944,1.379,0,28,0,3,0.1,13/08/2024,62.71,14.6,17.1,5.6,100.01
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2025,RAP,204425,33,23/01/2025,2025,1,26.3,26.5,15,2.5,2.5,16.702,6.688,2.5,1,65,0,17,0.25,23/01/2025,60.18,28.7,1.2,9.9,99.98
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,2026,RM,204526,34,14/11/2026,2026,11,22.7,25.5,7.5,2.5,2.5,12.583,5.156,2.258,0,55,0,42,0.69047619,14/11/2026,49.65,10.11,25.75,14.49,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,1993,RM,201193,1,17/03/1993,1993,3,29.9,26.5,15,2.5,0,20.145,3.088,0.461,0,11,0.232,4,0.44,17/03/1993,75.17,20.7,0.4,3.74,100.01
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,1994,RM,201294,2,5/12/1994,1994,12,29.9,25.5,25,2.5,2.5,27.245,4.828,1.688,0,55,0,0,0,5/12/1994,39.1,26.17,29.5,5.22,99.99
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,1995,RM,201395,3,6/02/1995,1995,2,23.6,25.5,35,7.5,2.5,40.947,6.603,3.684,348,87,4,0,0,6/02/1995,27.08,61.96,3.55,7.42,100.01
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,1996,RAP,201496,4,17/02/1996,1996,2,26,25.2,7.5,2.5,2.5,17.972,11.435,1.849,79,32,3.8,9,0.32,17/02/1996,74.3,13.14,10.65,1.9,99.99
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,1997,RMRAP,201597,5,8/11/1997,1997,11,30,25.9,25,2.5,2.5,28.208,4.919,1.298,0,17,0.173,20,0.434782609,8/11/1997,48.98,18.1,27.93,5,100.01
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,1998,RAP,201698,6,15/01/1998,1998,1,26.4,25.9,56.25,2.5,2.5,48.158,7.108,2.5,0,43,0,0,0.142857143,15/01/1998,29.58,56.4,12.72,1.3,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,1999,RAP,201799,7,16/09/1999,1999,9,28.6,25.3,15,2.5,2.5,24.964,5.649,1.905,0,24,0,47,1.166666667,16/09/1999,33.95,58.42,1.8,5.83,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2000,RM,201900,8,7/05/2000,2000,5,33,26.7,7.5,2.5,0,6.121,2.5,0.732,0,23,0.053,4,0.162162162,7/05/2000,78.4,8.4,0.5,12.7,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2001,RM,202001,9,20/01/2001,2001,1,30.7,25.4,15,0,2.5,23.452,9.561,2.773,0,87,0,47,0.891891892,20/01/2001,13.61,44.8,38.7,2.89,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2002,RM,202102,10,26/04/2002,2002,4,29.4,25.9,2.5,2.5,2.5,7.351,2.429,1.802,0,14,0,0,0.153846154,26/04/2002,51,42.68,2.46,3.82,99.96
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2003,RM,202203,11,3/06/2003,2003,6,27.4,25.9,45,7.5,2.5,46.652,13.268,1.897,0,29,0,6,0.236363636,3/06/2003,33.07,29.9,30.99,6.01,99.97
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2004,RM,202304,12,16/02/2004,2004,2,33,25.5,45,0,2.5,39.548,5.568,1.774,0,39,0,16,0.461538462,16/02/2004,26.62,57.62,12.99,2.75,99.98
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2005,RM,202405,13,11/12/2005,2005,12,29.9,25.2,15,2.5,2.5,33.168,6.698,1.929,0,50,0.032,10,0,11/12/2005,25.33,31.4,25.25,17.99,99.97
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2006,RAP,200506,14,5/04/2006,2006,5,24.1,25.9,50.625,2.5,2.5,52.225,3.65,2.5,0,50,0,17,0.34,5/05/2006,40.8,54.14,2.72,2.34,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2007,RM,202607,15,16/01/2007,2007,1,30.9,26.1,45,0,2.5,47.941,0,1.491,0,30,0,0,0,16/01/2007,81.8,11.41,0.2,6.58,99.99
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2008,RAP,200708,16,12/04/2007,2007,12,28.3,25.5,25,2.5,2.5,22.969,8.188,1.563,0,40,0,8,0.2,12/05/2007,59.18,33.98,3.18,3.66,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2009,RMRAP,202809,17,20/09/2009,2009,9,29,26.5,2.5,2.5,2.5,12.008,6.175,1.293,0,100,0.078,15,0,20/09/2009,37.66,34.92,21,6.4,99.98
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2010,RAP,200910,18,1/07/2010,2010,1,28.9,25.4,7.5,2.5,0,8.902,3.598,1.159,1,41,0.024,3,0.073170732,1/07/2010,86.8,9.7,1.3,2.2,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2011,RM,203011,19,8/10/2011,2011,10,30.2,26.2,15,0,0,15.288,2.5,0.774,1,82,0,9,0.074626866,8/10/2011,38.48,22.9,28.81,9.79,99.98
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2012,RAP,201112,20,30/11/2011,2011,11,28,25.5,15,2.5,0,13.355,3.684,0,0,38,0,2,0.052631579,30/11/2011,80.4,15.3,1.4,2.9,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2013,RM,203213,21,6/09/2013,2013,9,29,27.7,25,7.5,2.5,22,10.236,2.5,0,20,0,0,0,6/09/2013,53.97,41.18,2.28,2.52,99.95
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2014,RAP,201314,22,13/09/2013,2013,9,26.4,25.2,15,2.5,0,15.813,3.125,0.938,2,40,0.05,3,0.075,13/09/2013,66.8,28.6,2.2,2.4,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2015,RM,203415,23,19/01/2015,2015,1,27.5,25.2,15,2.5,2.5,21.471,8.167,1.863,0,45,0,23,0.472727273,19/01/2015,77.6,10.01,7.98,4.41,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2016,RAP,201516,24,13/10/2015,2015,10,25.3,25.9,35,2.5,0,36.678,2.763,0.789,1,38,0.026,11,0.289473684,13/10/2015,45.8,47.4,4.5,2.3,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2017,RM,203617,25,21/02/2017,2017,2,28.7,25.9,20,2.5,2.5,26.964,5.551,1.885,0,28,0,0,0,21/02/2017,68,26.02,3.6,2.35,99.97
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2018,RAP,201718,26,15/10/2017,2017,10,26.4,26.5,35,2.5,2.5,39.688,4.813,2,0,40,0,0,0,16/10/2017,46.7,44.9,3.3,5.1,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2019,RM,203819,27,12/02/2019,2019,2,25.6,26.7,5,0,2.5,7.083,0,2.25,0,30,0,4,0,12/02/2019,80.97,1.9,5.13,11.97,99.97
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2020,RAP,201920,28,1/06/2020,2020,1,29.9,26.2,45,2.5,0,48.949,3.977,1.42,2,44,0.045,22,0.5,1/07/2020,82.11,11.16,3.86,2.87,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2021,RM,204021,29,24/11/2021,2021,11,22.5,27.3,45,2.5,2.5,39.5,2.375,1.364,0,57,0,5,0,24/11/2021,73.39,24.1,0.5,2,99.99
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2022,RM,204122,30,10/08/2022,2022,8,26.7,25.4,35,2.5,0,36.927,3.179,0.833,0,16,0,26,0.756756757,10/08/2022,62.62,34.1,0.1,3.15,99.97
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2023,RAP,204223,31,14/09/2023,2023,9,23.8,26.4,35,2.5,2.5,27.879,5.833,1.364,99,17,1.825,0,0,14/09/2023,66.2,26.5,1.99,5.3,99.99
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2024,RM,204324,32,28/03/2024,2024,3,27.4,26.5,7.5,2.5,0,18.173,6.563,0.833,0,93,0,19,0,28/03/2024,23.05,47.74,17.42,11.78,99.99
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2025,RMRAP,204425,33,23/12/2025,2025,12,24.4,25.5,15,0,2.5,16.056,2.347,2.258,0,38,0,18,0.470588235,23/12/2025,41.25,39.4,15.33,4,99.98
23079S,CB,O,BOULT REEF,-23.758333,152.266667,1,-23.74525,152.274683,2026,RAP,204526,34,13/01/2026,2026,1,29.5,25.5,15,7.5,0,29.955,10.97,0.915,1,85,0,24,0.4375,13/01/2026,55.21,7.4,33.08,4.31,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,1993,RAP,201193,1,11/06/1993,1993,6,25.5,26.1,2.5,0,1.25,7.847,0,1.25,0,78,0,2,0,11/06/1993,48,35.58,11.4,5.02,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,1994,RM,201294,2,16/11/1994,1994,11,22.5,25.2,25,2.5,2.5,32.852,3.633,1.889,2,25,0,2,0.142857143,16/11/1994,76.2,15.8,7.4,0.6,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,1995,RAP,201395,3,7/09/1995,1995,9,28.9,25.4,20,0,2.5,22.837,0,1.447,96,45,2.189,4,0.051282051,7/09/1995,82.23,14.64,0,3.1,99.97
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,1996,RAP,201496,4,4/04/1996,1996,4,30,25.3,7.5,2.5,0,11.902,5.109,0.161,9,60,0,23,0.470588235,4/04/1996,54.9,9.69,14.9,20.54,100.03
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,1997,RM,201597,5,22/02/1997,1997,2,32,27.3,7.5,2.5,2.5,11.2,3.362,2.159,0,40,0,0,0.090909091,22/02/1997,62.2,26,5.3,6.51,100.01
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,1998,RAP,201698,6,25/01/1998,1998,1,30.2,26.4,35,7.5,0,28.107,6.111,0.8,0,29,0,0,0.202702703,25/01/1998,83.2,4.64,7.98,4.17,99.99
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,1999,RM,201799,7,6/11/1999,1999,11,27.9,26.5,7.5,2.5,2.5,10.568,2.5,4.899,0,28,0.056,0,0,6/11/1999,86,5.2,2.54,6.28,100.02
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2000,RM,201900,8,26/02/2000,2000,2,30,26.4,25,2.5,0,24.953,3.839,1.406,0,55,0,7,0,26/02/2000,67.1,28.43,2.38,2.1,100.01
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2001,RAP,202001,9,26/02/2001,2001,2,28.4,26.7,2.5,2.5,2.5,7.568,2.813,2.391,10,50,0,0,0,26/02/2001,84.88,9.08,0,6.04,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2002,RM,202102,10,9/01/2002,2002,1,31.6,26.1,25,25,2.5,24.605,25,1.569,1,25,0,59,1.55,9/01/2002,71.99,15.3,10.65,2.1,100.04
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2003,RM,202203,11,17/05/2003,2003,5,30.2,25.5,25,0,0,28.611,0,1.354,13,51,0,0,0,17/05/2003,86,9.7,1,3.3,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2004,RMRAP,202304,12,12/03/2004,2004,3,29.4,26.9,7.5,0,2.5,12.593,3.399,1.786,1,44,0,63,1.55,12/03/2004,48.3,8.2,40.6,2.89,99.99
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2005,RAP,202405,13,12/04/2005,2005,4,26,26.1,7.5,2.5,0,22.437,2.115,0.732,0,27,0,3,0.182539683,12/04/2005,15.67,65.68,0,18.6,99.95
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2006,RAP,200506,14,5/04/2006,2006,5,24.1,25.9,50.625,2.5,2.5,52.225,3.65,2.5,0,50,0,17,0.34,5/05/2006,22.67,77.02,0.1,0.21,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2007,RM,202607,15,14/02/2007,2007,2,26.2,25.5,56.25,15,2.5,51.675,19.113,2.5,0,14,0.133,5,0.304347826,14/02/2007,21.14,68,9.76,1.1,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2008,RAP,200708,16,12/04/2007,2007,12,28.3,25.5,25,2.5,2.5,22.969,8.188,1.563,0,40,0,8,0.2,12/05/2007,44.4,53,1.2,1.4,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2009,RM,202809,17,14/03/2009,2009,3,30.9,26.9,25,2.5,2.5,33.333,2.5,2.297,10,17,0.436,10,0.273584906,14/03/2009,67.45,29,1.44,2.1,99.99
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2010,RAP,200910,18,1/07/2010,2010,1,28.9,25.4,7.5,2.5,0,8.902,3.598,1.159,1,41,0.024,3,0.073170732,1/07/2010,91.8,6.1,0.8,1.3,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2011,RAP,203011,19,9/01/2011,2011,1,28.8,27.8,25,7.5,2.5,24.946,10.236,1.667,34,80,0.111,20,0.170731707,9/01/2011,61.24,24.67,3.36,10.73,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2012,RAP,201112,20,30/11/2011,2011,11,28,25.5,15,2.5,0,13.355,3.684,0,0,38,0,2,0.052631579,30/11/2011,89.2,6.9,2,1.9,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2013,RM,203213,21,4/04/2013,2013,4,28.9,27.7,15,2.5,2.5,14.185,10.455,2.5,0,82,0,14,0.055555556,4/04/2013,38.94,35.88,23.49,1.7,100.01
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2014,RAP,201314,22,13/09/2013,2013,9,26.4,25.2,15,2.5,0,15.813,3.125,0.938,2,40,0.05,3,0.075,13/09/2013,74.8,19.3,3.6,2.3,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2015,RAP,203415,23,13/01/2015,2015,1,25.3,25.3,25,7.5,2.5,37.036,15.039,2.025,0,57,0,19,0.145833333,13/01/2015,21.57,27.2,18.93,32.07,99.77
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2016,RAP,201516,24,13/10/2015,2015,10,25.3,25.9,35,2.5,0,36.678,2.763,0.789,1,38,0.026,11,0.289473684,13/10/2015,47.1,49,2,1.9,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2017,RM,203617,25,13/04/2017,2017,4,27.4,25.5,15,7.5,2.5,20.145,9.444,1.477,0,14,0,0,0,13/04/2017,73.5,23.33,0.2,2.97,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2018,RAP,201718,26,15/10/2017,2017,10,26.4,26.5,35,2.5,2.5,39.688,4.813,2,0,40,0,0,0,16/10/2017,45.3,50.7,0.9,3.1,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2019,RM,203819,27,6/10/2019,2019,10,26.4,26.1,15,2.5,2.5,15.688,5.156,1.512,1,28,0,0,0,6/10/2019,57.3,16.51,24.68,1.5,99.99
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2020,RAP,201920,28,1/06/2020,2020,1,29.9,26.2,45,2.5,0,48.949,3.977,1.42,2,44,0.045,22,0.5,1/07/2020,60.36,34.75,1.5,3.39,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2021,RM,204021,29,6/01/2021,2021,1,22.7,26,25,2.5,2.5,23.75,7.105,1.622,0,21,0,31,1,6/01/2021,51.2,41.37,3.4,4,99.97
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2022,RM,204122,30,7/11/2022,2022,11,24.1,27.5,25,0,0,24.333,0,1.014,0,32,0.045,9,0,7/11/2022,58.67,24.43,14.5,2.4,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2023,RM,204223,31,4/09/2023,2023,9,22.7,27.4,7.5,2.5,0,13.958,2.616,0.565,0,57,0,4,0,4/09/2023,28.46,54.69,14.4,2.41,99.96
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2024,RM,204324,32,4/09/2024,2024,9,30.5,26.4,15,2.5,0,33.168,3.952,0,0,43,0,14,0.25,4/09/2024,43.59,46.65,3.92,5.8,99.96
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2025,RMRAP,204425,33,24/04/2025,2025,4,32.3,27.9,7.5,5,0,19.773,9.151,0.461,20,80,0.102,43,1.1,24/04/2025,45.7,50.53,2.11,1.6,99.94
23079S,CB,O,BOULT REEF,-23.758333,152.266667,2,-23.745183,152.2784,2026,RM,204526,34,15/02/2026,2026,2,27.4,27.4,35,2.5,0,41.699,3.333,0.815,34,65,0.397,32,0.53125,15/02/2026,72.16,17.32,1.59,8.95,100.02
23079S,CB,O,BOULT REEF,-23.758333,152.266667,3,-23.745917,152.2825,1993,RM,201193,1,8/08/1993,1993,8,29.3,25.2,35,2.5,2.5,37,6.356,1.471,0,74,0,4,0,8/08/1993,26.4,62.71,7.1,3.8,100.01
23079S,CB,O,BOULT REEF,-23.758333,152.266667,3,-23.745917,152.2825,1994,RM,201294,2,5/02/1994,1994,2,25.5,26.1,7.5,2.5,0,16.14,0,0.943,6,41,0,16,0.27027027,5/02/1994,55.5,19.79,0.4,24.31,100
23079S,CB,O,BOULT REEF,-23.758333,152.266667,3,-23.745917,152.2825,1995,RM,201395,3,31/10/1995,1995,10,30.3,27.3,15,2.5,2.5,17.193,2.723,1.623,0,54,0,16,0.318181818,31/10/1995,79.21,16.85,3.75,0.21,100.02
23079S,CB,O,BOULT REEF,-23.758333,152.266667,3,-23.745917,152.2825,1996,RM,201496,4,9/01/1996,1996,1,26,25.5,15,7.5,0,20.25,8.722,1.129,0,47,0,18,0.547619048,9/01/1996,15.97,73.88,9.01,1.1,99.96
23079S,CB,O,BOULT REEF,-23.758333,152.266667,3,-23.745917,152.2825,1997,RM,201597,5,6/03/1997,1997,3,23.8,26.1,25,7.5,0,31.806,10.768,1.061,0,80,0.011,6,0.029850746,6/03/1997,22.81,30.06,35.04,12.1,100.01
23079S,CB,O,BOULT REEF,-23.758333,152.266667,3,-23.745917,152.2825,1998,RAP,201698,6,20/05/1998,1998,5,30.4,26.7,15,0,0,19.186,0,0.722,0,53,0,1,0.048192771,20/05/1998,73.52,4.2,12.72,9.52,99.96
