REEF_ID,SECTOR,SHELF,REEF_NAME,LATITUDE,LONGITUDE,P_CODE,YEAR_CODE,VISIT_NO,REPORT_YEAR,SAMPLE_DATE,SAMPLE_YEAR,SAMPLE_MONTH,REEF_YEAR_CODE_ID,TEMPERATURE,TEMPERATURE_YEAR_AVE,MEDIAN_LIVE_CORAL,MEDIAN_SOFT_CORAL,MEDIAN_DEAD_CORAL,MEAN_LIVE_CORAL,MEAN_SOFT_CORAL,MEAN_DEAD_CORAL,TOTAL_COTS,TOWS,MEAN_COTS_PER_TOW,TOTAL_TROUT,MEAN_TROUT_PER_TOW,SITE_NO,SITE_LATITUDE,SITE_LONGITUDE,SITE_SAMPLE_DATE,ALGAE_COVER,HARD_CORAL_COVER,SOFT_CORAL_COVER,OTHER_COVER
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,199899,7,1999,25/04/1999,1999,4,18039S199899,28.9,29.1,15,2.5,2.5,13.75,2.614,1.364,0,44,0,0,0,1,-18.399867,147.4519,26/04/1999,51.19,27.48,14.99,6.34
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,199899,7,1999,25/04/1999,1999,4,18039S199899,28.9,29.1,15,2.5,2.5,13.75,2.614,1.364,0,44,0,0,0,2,-18.403783,147.455333,26/04/1999,62.19,20.1,8.1,9.62
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,199899,7,1999,25/04/1999,1999,4,18039S199899,28.9,29.1,15,2.5,2.5,13.75,2.614,1.364,0,44,0,0,0,3,-18.40555,147.464183,26/04/1999,44.72,41.74,8.13,5.41
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,199900,8,2000,2/05/2000,2000,5,18039S199900,27.4,28.5,15,2.5,2.5,20.854,3.963,2.256,0,41,0,0,0,1,-18.399867,147.4519,2/05/2000,55.63,22.67,12.69,9.02
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,199900,8,2000,2/05/2000,2000,5,18039S199900,27.4,28.5,15,2.5,2.5,20.854,3.963,2.256,0,41,0,0,0,2,-18.403783,147.455333,2/05/2000,68.9,16.64,6.71,7.75
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,199900,8,2000,2/05/2000,2000,5,18039S199900,27.4,28.5,15,2.5,2.5,20.854,3.963,2.256,0,41,0,0,0,3,-18.40555,147.464183,2/05/2000,47.65,39.91,5.7,6.74
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,200001,9,2001,2/05/2001,2001,5,18039S200001,28.7,30.1,15,2.5,2.5,18.333,3.111,2,0,45,0,0,0,1,-18.399867,147.4519,2/05/2001,53.64,26.4,13.68,6.28
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,200001,9,2001,2/05/2001,2001,5,18039S200001,28.7,30.1,15,2.5,2.5,18.333,3.111,2,0,45,0,0,0,2,-18.403783,147.455333,2/05/2001,70.55,14.57,10.12,4.76
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,200001,9,2001,2/05/2001,2001,5,18039S200001,28.7,30.1,15,2.5,2.5,18.333,3.111,2,0,45,0,0,0,3,-18.40555,147.464183,2/05/2001,50.5,35.87,8.27,5.36
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,200102,10,2002,9/02/2002,2002,2,18039S200102,32.7,29.9,15,2.5,2.5,16.755,2.872,2.713,0,47,0,0,0,1,-18.399867,147.4519,9/02/2002,53.94,27.52,14.16,4.38
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,200102,10,2002,9/02/2002,2002,2,18039S200102,32.7,29.9,15,2.5,2.5,16.755,2.872,2.713,0,47,0,0,0,2,-18.403783,147.455333,9/02/2002,72.72,16.44,7.32,3.51
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,200102,10,2002,9/02/2002,2002,2,18039S200102,32.7,29.9,15,2.5,2.5,16.755,2.872,2.713,0,47,0,0,0,3,-18.40555,147.464183,9/02/2002,52.2,37.78,7.71,2.31
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,200203,11,2003,18/03/2003,2003,3,18039S200203,31.6,30.1,15,2.5,2.5,19.528,3.722,2.444,0,45,0,0,0,1,-18.399867,147.4519,14/03/2003,59.25,28.08,8.22,4.45
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,200203,11,2003,18/03/2003,2003,3,18039S200203,31.6,30.1,15,2.5,2.5,19.528,3.722,2.444,0,45,0,0,0,2,-18.403783,147.455333,14/03/2003,71.99,13.74,9.65,4.63
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,200203,11,2003,18/03/2003,2003,3,18039S200203,31.6,30.1,15,2.5,2.5,19.528,3.722,2.444,0,45,0,0,0,3,-18.40555,147.464183,14/03/2003,55.58,34.95,5.33,4.13
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,200304,12,2004,29/04/2004,2004,4,18039S200304,30.3,29.7,15,2.5,2.5,18.864,4.318,2.841,0,44,0,0,0,1,-18.399867,147.4519,29/04/2004,61.2,25.57,7.11,6.12
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,200304,12,2004,29/04/2004,2004,4,18039S200304,30.3,29.7,15,2.5,2.5,18.864,4.318,2.841,0,44,0,0,0,2,-18.403783,147.455333,29/04/2004,75.04,14.39,6.24,4.32
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,200304,12,2004,29/04/2004,2004,4,18039S200304,30.3,29.7,15,2.5,2.5,18.864,4.318,2.841,0,44,0,0,0,3,-18.40555,147.464183,29/04/2004,57.8,35,4.3,2.9
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,200405,13,2005,10/05/2005,2005,5,18039S200405,28.5,29.8,15,2.5,2.5,24.714,2.917,2.5,0,48,0,0,0,1,-18.399867,147.4519,2/05/2005,57.31,27.89,10.15,4.66
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,200405,13,2005,10/05/2005,2005,5,18039S200405,28.5,29.8,15,2.5,2.5,24.714,2.917,2.5,0,48,0,0,0,2,-18.403783,147.455333,2/05/2005,69.25,17.23,9.62,3.91
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,200405,13,2005,10/05/2005,2005,5,18039S200405,28.5,29.8,15,2.5,2.5,24.714,2.917,2.5,0,48,0,0,0,3,-18.40555,147.464183,2/05/2005,50.86,42.57,4.96,1.61
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,200607,15,2007,19/05/2007,2007,5,18039S200607,29.4,28.9,15,2.5,2.5,17.151,2.965,1.919,0,43,0,31,0.720930233,1,-18.399867,147.4519,20/05/2007,64.04,23.17,8.96,3.83
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,200607,15,2007,19/05/2007,2007,5,18039S200607,29.4,28.9,15,2.5,2.5,17.151,2.965,1.919,0,43,0,31,0.720930233,2,-18.403783,147.455333,20/05/2007,80.69,11.51,5.2,2.6
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,200607,15,2007,19/05/2007,2007,5,18039S200607,29.4,28.9,15,2.5,2.5,17.151,2.965,1.919,0,43,0,31,0.720930233,3,-18.40555,147.464183,20/05/2007,70.35,21.34,4.21,4.1
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,201011,19,2011,3/05/2011,2011,5,18039S201011,26.8,28.6,7.5,2.5,2.5,8.269,2.5,1.442,0,52,0,77,1.480769231,1,-18.399867,147.4519,2/05/2011,90.9,7.4,0.5,1.2
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,201011,19,2011,3/05/2011,2011,5,18039S201011,26.8,28.6,7.5,2.5,2.5,8.269,2.5,1.442,0,52,0,77,1.480769231,2,-18.403783,147.455333,2/05/2011,80.4,15.5,2.2,1.9
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,201011,19,2011,3/05/2011,2011,5,18039S201011,26.8,28.6,7.5,2.5,2.5,8.269,2.5,1.442,0,52,0,77,1.480769231,3,-18.40555,147.464183,3/05/2011,89.9,7.5,0.2,2.4
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,201415,23,2015,6/05/2015,2015,5,18039S201415,29.1,30.1,7.5,2.5,2.5,12.159,3.068,1.648,0,44,0,42,0.954545455,1,-18.399867,147.4519,5/05/2015,83.2,14.9,0.8,1.1
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,201415,23,2015,6/05/2015,2015,5,18039S201415,29.1,30.1,7.5,2.5,2.5,12.159,3.068,1.648,0,44,0,42,0.954545455,2,-18.403783,147.455333,5/05/2015,86.18,9.71,2.9,1.2
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,201415,23,2015,6/05/2015,2015,5,18039S201415,29.1,30.1,7.5,2.5,2.5,12.159,3.068,1.648,0,44,0,42,0.954545455,3,-18.40555,147.464183,5/05/2015,80.5,15.3,2.2,2
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,201617,25,2017,4/05/2017,2017,5,18039S201617,28,29.6,15,2.5,2.5,12.965,3.198,3.605,0,43,0,0,0,1,-18.399867,147.4519,10/05/2017,82.3,15,1.4,1.3
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,201617,25,2017,4/05/2017,2017,5,18039S201617,28,29.6,15,2.5,2.5,12.965,3.198,3.605,0,43,0,0,0,2,-18.403783,147.455333,10/05/2017,80.6,12.1,3.5,3.8
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,201617,25,2017,4/05/2017,2017,5,18039S201617,28,29.6,15,2.5,2.5,12.965,3.198,3.605,0,43,0,0,0,3,-18.40555,147.464183,10/05/2017,68.7,28.6,1.3,1.4
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,201819,27,2019,31/05/2019,2019,5,18039S201819,28.4,29.7,7.5,2.5,0,16.806,3,0.722,0,45,0,7,0.155555556,1,-18.399867,147.4519,11/06/2019,81.12,12.49,3.2,3.19
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,201819,27,2019,31/05/2019,2019,5,18039S201819,28.4,29.7,7.5,2.5,0,16.806,3,0.722,0,45,0,7,0.155555556,2,-18.403783,147.455333,30/05/2019,62.06,29.82,4.88,3.24
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,201819,27,2019,31/05/2019,2019,5,18039S201819,28.4,29.7,7.5,2.5,0,16.806,3,0.722,0,45,0,7,0.155555556,3,-18.40555,147.464183,31/05/2019,78.97,13.47,4.86,2.7
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,202021,29,2021,28/03/2021,2021,3,18039S202021,31.3,29.5,15,2.5,0,22.304,3.333,0.98,0,51,0,20,0.392156863,1,-18.399867,147.4519,28/03/2021,63.65,31.03,3.62,1.7
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,202021,29,2021,28/03/2021,2021,3,18039S202021,31.3,29.5,15,2.5,0,22.304,3.333,0.98,0,51,0,20,0.392156863,2,-18.403783,147.455333,8/04/2021,69.6,19.03,7.98,3.39
18039S,TO,O,DIP REEF,-18.416667,147.458333,RM,202021,29,2021,28/03/2021,2021,3,18039S202021,31.3,29.5,15,2.5,0,22.304,3.333,0.98,0,51,0,20,0.392156863,3,-18.40555,147.464183,28/03/2021,70.28,23.64,4.38,1.7
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,RAP,200506,14,2006,23/09/2006,2006,9,18081S200506,27.5,29,25,2.5,2.5,19.286,3.036,2.5,4,28,0.143,3,0.107142857,1,-18.571067,147.577183,23/09/2006,69.3,21.74,4.33,4.63
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,RAP,200506,14,2006,23/09/2006,2006,9,18081S200506,27.5,29,25,2.5,2.5,19.286,3.036,2.5,4,28,0.143,3,0.107142857,2,-18.571783,147.580383,23/09/2006,62.73,27.67,7.99,1.61
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,RAP,200506,14,2006,23/09/2006,2006,9,18081S200506,27.5,29,25,2.5,2.5,19.286,3.036,2.5,4,28,0.143,3,0.107142857,3,-18.5738,147.581467,23/09/2006,57.97,28.89,10.33,2.81
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,RAP,200708,16,2008,18/05/2008,2008,5,18081S200708,27.6,29,25,2.5,2.5,21.293,3.362,1.724,0,29,0,12,0.413793103,1,-18.571067,147.577183,19/05/2008,73.11,17.32,6.95,2.63
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,RAP,200708,16,2008,18/05/2008,2008,5,18081S200708,27.6,29,25,2.5,2.5,21.293,3.362,1.724,0,29,0,12,0.413793103,2,-18.571783,147.580383,19/05/2008,66,24.8,7.4,1.8
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,RAP,200708,16,2008,18/05/2008,2008,5,18081S200708,27.6,29,25,2.5,2.5,21.293,3.362,1.724,0,29,0,12,0.413793103,3,-18.5738,147.581467,18/05/2008,61.61,28.84,8.52,1.03
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,RAP,200910,18,2010,11/04/2010,2010,4,18081S200910,29.4,29,25,2.5,0,25.278,4.259,1.204,0,27,0,21,0.777777778,1,-18.571067,147.577183,11/04/2010,67.4,20.3,6.3,6
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,RAP,200910,18,2010,11/04/2010,2010,4,18081S200910,29.4,29,25,2.5,0,25.278,4.259,1.204,0,27,0,21,0.777777778,2,-18.571783,147.580383,11/04/2010,64.6,26.1,6.2,3.1
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,RAP,200910,18,2010,11/04/2010,2010,4,18081S200910,29.4,29,25,2.5,0,25.278,4.259,1.204,0,27,0,21,0.777777778,3,-18.5738,147.581467,11/04/2010,57.6,27.5,11.8,3.1
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,RAP,201112,20,2012,23/04/2012,2012,4,18081S201112,30.2,28.8,2.5,2.5,0,2.679,2.5,1.071,0,28,0,13,0.464285714,1,-18.571067,147.577183,23/04/2012,88.7,7.3,1.2,2.8
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,RAP,201112,20,2012,23/04/2012,2012,4,18081S201112,30.2,28.8,2.5,2.5,0,2.679,2.5,1.071,0,28,0,13,0.464285714,2,-18.571783,147.580383,24/04/2012,87.7,9.5,1.5,1.3
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,RAP,201112,20,2012,23/04/2012,2012,4,18081S201112,30.2,28.8,2.5,2.5,0,2.679,2.5,1.071,0,28,0,13,0.464285714,3,-18.5738,147.581467,24/04/2012,84.2,8.8,5.4,1.6
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,RAP,201314,22,2014,5/05/2014,2014,5,18081S201314,28.1,29.1,7.5,2.5,0,10.804,3.304,0.893,0,28,0,7,0.25,1,-18.571067,147.577183,5/05/2014,79.3,12.1,2.5,6.1
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,RAP,201314,22,2014,5/05/2014,2014,5,18081S201314,28.1,29.1,7.5,2.5,0,10.804,3.304,0.893,0,28,0,7,0.25,2,-18.571783,147.580383,5/05/2014,77.5,15.8,3.5,3.2
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,RAP,201314,22,2014,5/05/2014,2014,5,18081S201314,28.1,29.1,7.5,2.5,0,10.804,3.304,0.893,0,28,0,7,0.25,3,-18.5738,147.581467,5/05/2014,77.7,12.8,6.5,3
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,RAP,201516,24,2016,5/05/2016,2016,5,18081S201516,29.8,30.1,25,2.5,2.5,19.375,3.036,3.929,0,28,0,4,0.142857143,1,-18.571067,147.577183,5/05/2016,72.7,20.2,2.7,4.4
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,RAP,201516,24,2016,5/05/2016,2016,5,18081S201516,29.8,30.1,25,2.5,2.5,19.375,3.036,3.929,0,28,0,4,0.142857143,2,-18.571783,147.580383,5/05/2016,65.2,26.7,5.6,2.5
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,RAP,201516,24,2016,5/05/2016,2016,5,18081S201516,29.8,30.1,25,2.5,2.5,19.375,3.036,3.929,0,28,0,4,0.142857143,3,-18.5738,147.581467,5/05/2016,66.1,22.8,9,2.1
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,RAP,201718,26,2018,24/04/2018,2018,4,18081S201718,30.5,29.7,15,2.5,0,14.464,2.5,0.536,0,28,0,9,0.321428571,1,-18.571067,147.577183,24/04/2018,73.27,18.21,3.4,5.11
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,RAP,201718,26,2018,24/04/2018,2018,4,18081S201718,30.5,29.7,15,2.5,0,14.464,2.5,0.536,0,28,0,9,0.321428571,2,-18.571783,147.580383,24/04/2018,54.26,38.03,5.71,2
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,RAP,201718,26,2018,24/04/2018,2018,4,18081S201718,30.5,29.7,15,2.5,0,14.464,2.5,0.536,0,28,0,9,0.321428571,3,-18.5738,147.581467,24/04/2018,54.9,36.3,5.8,3
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,RAP,201920,28,2020,29/05/2020,2020,5,18081S201920,26.8,29.8,15,2.5,2.5,28.78,2.5,2.619,0,42,0,23,0.547619048,1,-18.571067,147.577183,29/05/2020,69.23,21.36,4.29,5.11
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,RAP,201920,28,2020,29/05/2020,2020,5,18081S201920,26.8,29.8,15,2.5,2.5,28.78,2.5,2.619,0,42,0,23,0.547619048,2,-18.571783,147.580383,29/05/2020,43.85,47.51,5.44,3.2
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,RAP,201920,28,2020,29/05/2020,2020,5,18081S201920,26.8,29.8,15,2.5,2.5,28.78,2.5,2.619,0,42,0,23,0.547619048,3,-18.5738,147.581467,29/05/2020,42.87,47.66,7.01,2.46
18083S,TO,O,FORK REEF,-18.616667,147.558333,RAP,200708,16,2008,19/05/2008,2008,5,18083S200708,27.6,29,25,2.5,0,20.603,3.017,0.603,0,29,0,24,0.827586207,1,-18.6054,147.570317,20/05/2008,58.15,8.62,1.45,31.78
18083S,TO,O,FORK REEF,-18.616667,147.558333,RAP,200708,16,2008,19/05/2008,2008,5,18083S200708,27.6,29,25,2.5,0,20.603,3.017,0.603,0,29,0,24,0.827586207,2,-18.604367,147.5734,20/05/2008,67.29,12.22,6.22,14.27
18083S,TO,O,FORK REEF,-18.616667,147.558333,RAP,200708,16,2008,19/05/2008,2008,5,18083S200708,27.6,29,25,2.5,0,20.603,3.017,0.603,0,29,0,24,0.827586207,3,-18.60295,147.5765,19/05/2008,55.35,33.21,9.54,1.9
18083S,TO,O,FORK REEF,-18.616667,147.558333,RAP,200910,18,2010,13/04/2010,2010,4,18083S200910,29.4,29,15,2.5,2.5,16.774,2.5,1.371,0,31,0,46,1.483870968,1,-18.6054,147.570317,13/04/2010,56,12.9,2.6,28.5
18083S,TO,O,FORK REEF,-18.616667,147.558333,RAP,200910,18,2010,13/04/2010,2010,4,18083S200910,29.4,29,15,2.5,2.5,16.774,2.5,1.371,0,31,0,46,1.483870968,2,-18.604367,147.5734,13/04/2010,61.9,10.4,8.2,19.5
18083S,TO,O,FORK REEF,-18.616667,147.558333,RAP,200910,18,2010,13/04/2010,2010,4,18083S200910,29.4,29,15,2.5,2.5,16.774,2.5,1.371,0,31,0,46,1.483870968,3,-18.60295,147.5765,13/04/2010,50.65,34.14,10.91,4.31
18083S,TO,O,FORK REEF,-18.616667,147.558333,RAP,201112,20,2012,24/04/2012,2012,4,18083S201112,30.2,28.8,2.5,2.5,0,4.485,2.5,0,0,34,0,26,0.764705882,1,-18.6054,147.570317,24/04/2012,65.2,6.1,0.9,27.8
18083S,TO,O,FORK REEF,-18.616667,147.558333,RAP,201112,20,2012,24/04/2012,2012,4,18083S201112,30.2,28.8,2.5,2.5,0,4.485,2.5,0,0,34,0,26,0.764705882,2,-18.604367,147.5734,25/04/2012,83.7,3.7,0.5,12.1
18083S,TO,O,FORK REEF,-18.616667,147.558333,RAP,201112,20,2012,24/04/2012,2012,4,18083S201112,30.2,28.8,2.5,2.5,0,4.485,2.5,0,0,34,0,26,0.764705882,3,-18.60295,147.5765,25/04/2012,89.2,8.4,1.3,1.1
18083S,TO,O,FORK REEF,-18.616667,147.558333,RAP,201314,22,2014,4/05/2014,2014,5,18083S201314,28.1,29.1,7.5,2.5,0,9.015,3.409,0.833,1,33,0.03,42,1.272727273,1,-18.6054,147.570317,4/05/2014,59.1,10.1,1.6,29.2
18083S,TO,O,FORK REEF,-18.616667,147.558333,RAP,201314,22,2014,4/05/2014,2014,5,18083S201314,28.1,29.1,7.5,2.5,0,9.015,3.409,0.833,1,33,0.03,42,1.272727273,2,-18.604367,147.5734,4/05/2014,78.7,5.9,0.5,14.9
18083S,TO,O,FORK REEF,-18.616667,147.558333,RAP,201314,22,2014,4/05/2014,2014,5,18083S201314,28.1,29.1,7.5,2.5,0,9.015,3.409,0.833,1,33,0.03,42,1.272727273,3,-18.60295,147.5765,4/05/2014,74.7,18,2.9,4.4
18083S,TO,O,FORK REEF,-18.616667,147.558333,RAP,201516,24,2016,6/05/2016,2016,5,18083S201516,29.8,30.1,15,2.5,2.5,17.667,3.5,2.667,1,30,0.033,66,2.2,1,-18.6054,147.570317,6/05/2016,71.7,16.1,2.4,9.8
18083S,TO,O,FORK REEF,-18.616667,147.558333,RAP,201516,24,2016,6/05/2016,2016,5,18083S201516,29.8,30.1,15,2.5,2.5,17.667,3.5,2.667,1,30,0.033,66,2.2,2,-18.604367,147.5734,6/05/2016,73.7,12.9,1.3,12.1
18083S,TO,O,FORK REEF,-18.616667,147.558333,RAP,201516,24,2016,6/05/2016,2016,5,18083S201516,29.8,30.1,15,2.5,2.5,17.667,3.5,2.667,1,30,0.033,66,2.2,3,-18.60295,147.5765,6/05/2016,65,28.6,2.1,4.3
18083S,TO,O,FORK REEF,-18.616667,147.558333,RAP,201718,26,2018,25/04/2018,2018,4,18083S201718,30.5,29.7,25,2.5,0,22.929,3.5,0.571,5,35,0.143,37,1.057142857,1,-18.6054,147.570317,23/04/2018,76.97,12.64,2.63,7.76
18083S,TO,O,FORK REEF,-18.616667,147.558333,RAP,201718,26,2018,25/04/2018,2018,4,18083S201718,30.5,29.7,25,2.5,0,22.929,3.5,0.571,5,35,0.143,37,1.057142857,2,-18.604367,147.5734,23/04/2018,69.76,14.63,2.9,12.7
18083S,TO,O,FORK REEF,-18.616667,147.558333,RAP,201718,26,2018,25/04/2018,2018,4,18083S201718,30.5,29.7,25,2.5,0,22.929,3.5,0.571,5,35,0.143,37,1.057142857,3,-18.60295,147.5765,25/04/2018,48.55,42.94,4,4.51
18083S,TO,O,FORK REEF,-18.616667,147.558333,RAP,201920,28,2020,30/05/2020,2020,5,18083S201920,26.8,29.8,35,2.5,2.5,35.811,3.446,1.689,0,37,0,49,1.324324324,1,-18.6054,147.570317,30/05/2020,77.28,6.69,2.05,13.98
18083S,TO,O,FORK REEF,-18.616667,147.558333,RAP,201920,28,2020,30/05/2020,2020,5,18083S201920,26.8,29.8,35,2.5,2.5,35.811,3.446,1.689,0,37,0,49,1.324324324,2,-18.604367,147.5734,30/05/2020,59.91,18.97,1.92,19.2
18083S,TO,O,FORK REEF,-18.616667,147.558333,RAP,201920,28,2020,30/05/2020,2020,5,18083S201920,26.8,29.8,35,2.5,2.5,35.811,3.446,1.689,0,37,0,49,1.324324324,3,-18.60295,147.5765,30/05/2020,39.32,54.52,2.37,3.79
18086S,TO,O,CHICKEN REEF,-18.658333,147.708333,RM,199394,2,1994,7/12/1993,1993,12,18086S199394,31.1,29,25,0,1.25,20.125,0,1.25,0,40,0,0,0,1,-18.652117,147.7217,8/12/1993,59.99,28.94,7.96,3.1
18086S,TO,O,CHICKEN REEF,-18.658333,147.708333,RM,199394,2,1994,7/12/1993,1993,12,18086S199394,31.1,29,25,0,1.25,20.125,0,1.25,0,40,0,0,0,2,-18.6558,147.723833,8/12/1993,51.85,33.78,8.59,5.78
18086S,TO,O,CHICKEN REEF,-18.658333,147.708333,RM,199394,2,1994,7/12/1993,1993,12,18086S199394,31.1,29,25,0,1.25,20.125,0,1.25,0,40,0,0,0,3,-18.66045,147.72365,8/12/1993,57.8,28.05,11.58,2.57
18086S,TO,O,CHICKEN REEF,-18.658333,147.708333,RM,199495,3,1995,18/04/1995,1995,4,18086S199495,31.4,29.4,15,0,0,16.477,0,0.852,0,44,0,0,0,1,-18.652117,147.7217,17/04/1995,56.64,30.47,10.87,2.01
18086S,TO,O,CHICKEN REEF,-18.658333,147.708333,RM,199495,3,1995,18/04/1995,1995,4,18086S199495,31.4,29.4,15,0,0,16.477,0,0.852,0,44,0,0,0,2,-18.6558,147.723833,17/04/1995,56.24,30.51,10.15,3.1
18086S,TO,O,CHICKEN REEF,-18.658333,147.708333,RM,199495,3,1995,18/04/1995,1995,4,18086S199495,31.4,29.4,15,0,0,16.477,0,0.852,0,44,0,0,0,3,-18.66045,147.72365,17/04/1995,50.98,33.18,12.46,3.38
18086S,TO,O,CHICKEN REEF,-18.658333,147.708333,RM,199596,4,1996,26/04/1996,1996,4,18086S199596,30,29.2,25,0,0,18.718,0,0.577,0,39,0,0,0,1,-18.652117,147.7217,27/04/1996,42.27,37.51,15.37,4.85
18086S,TO,O,CHICKEN REEF,-18.658333,147.708333,RM,199596,4,1996,26/04/1996,1996,4,18086S199596,30,29.2,25,0,0,18.718,0,0.577,0,39,0,0,0,2,-18.6558,147.723833,27/04/1996,45.46,38.75,12.04,3.74
18086S,TO,O,CHICKEN REEF,-18.658333,147.708333,RM,199596,4,1996,26/04/1996,1996,4,18086S199596,30,29.2,25,0,0,18.718,0,0.577,0,39,0,0,0,3,-18.66045,147.72365,27/04/1996,44.54,36.4,14.45,4.61
18086S,TO,O,CHICKEN REEF,-18.658333,147.708333,RM,199697,5,1997,31/03/1997,1997,3,18086S199697,30.1,28.7,15,0,0,13.188,0,0.813,0,40,0,0,0,1,-18.652117,147.7217,30/03/1997,44.04,38.23,13.45,4.28
18086S,TO,O,CHICKEN REEF,-18.658333,147.708333,RM,199697,5,1997,31/03/1997,1997,3,18086S199697,30.1,28.7,15,0,0,13.188,0,0.813,0,40,0,0,0,2,-18.6558,147.723833,30/03/1997,49.35,34.6,11.5,4.55
18086S,TO,O,CHICKEN REEF,-18.658333,147.708333,RM,199697,5,1997,31/03/1997,1997,3,18086S199697,30.1,28.7,15,0,0,13.188,0,0.813,0,40,0,0,0,3,-18.66045,147.72365,31/03/1997,48.55,34.35,13.2,3.9
18086S,TO,O,CHICKEN REEF,-18.658333,147.708333,RM,199798,6,1998,4/05/1998,1998,5,18086S199798,28.2,29.4,25,7.5,2.5,25.462,10.815,2.228,0,46,0,0,0,1,-18.652117,147.7217,4/05/1998,43.96,41.18,8.93,5.93
18086S,TO,O,CHICKEN REEF,-18.658333,147.708333,RM,199798,6,1998,4/05/1998,1998,5,18086S199798,28.2,29.4,25,7.5,2.5,25.462,10.815,2.228,0,46,0,0,0,2,-18.6558,147.723833,4/05/1998,44.12,40.5,10.02,5.37
18086S,TO,O,CHICKEN REEF,-18.658333,147.708333,RM,199798,6,1998,4/05/1998,1998,5,18086S199798,28.2,29.4,25,7.5,2.5,25.462,10.815,2.228,0,46,0,0,0,3,-18.66045,147.72365,4/05/1998,41.38,42.58,10.42,5.61
18086S,TO,O,CHICKEN REEF,-18.658333,147.708333,RM,199899,7,1999,24/04/1999,1999,4,18086S199899,28.9,29.1,15,2.5,2.5,18.83,5.585,2.5,0,47,0,0,0,1,-18.652117,147.7217,24/04/1999,41.56,40.05,14.54,3.85
18086S,TO,O,CHICKEN REEF,-18.658333,147.708333,RM,199899,7,1999,24/04/1999,1999,4,18086S199899,28.9,29.1,15,2.5,2.5,18.83,5.585,2.5,0,47,0,0,0,2,-18.6558,147.723833,25/04/1999,41.25,43.85,10.64,4.25
